Year,Typhoon Number,Typhoon Name,Cyclogenesis Start,Cyclogenesis End,Typhoon Start,Typhoon End,Cyclolysis Start,Cyclolysis End
1990,199029,RUSS,1990-12-13 18:00:00,1990-12-14 12:00:00,1990-12-14 18:00:00,1990-12-24 00:00:00,1990-12-24 06:00:00,1990-12-24 06:00:00
1991,199101,SHARON,1991-03-05 00:00:00,1991-03-07 00:00:00,1991-03-07 06:00:00,1991-03-13 00:00:00,1991-03-13 06:00:00,1991-03-16 06:00:00
1991,199102,TIM,1991-03-20 00:00:00,1991-03-22 00:00:00,1991-03-22 06:00:00,1991-03-26 18:00:00,1991-03-27 00:00:00,1991-03-27 12:00:00
1991,199103,VANESSA,1991-04-23 06:00:00,1991-04-26 00:00:00,1991-04-26 06:00:00,1991-04-28 00:00:00,1991-04-28 06:00:00,1991-04-28 06:00:00
1991,199104,WALT,1991-05-06 00:00:00,1991-05-07 00:00:00,1991-05-07 06:00:00,1991-05-17 03:00:00,1991-05-17 06:00:00,1991-05-18 06:00:00
1991,199105,YUNYA,1991-06-12 00:00:00,1991-06-12 18:00:00,1991-06-13 00:00:00,1991-06-15 18:00:00,1991-06-16 00:00:00,1991-06-17 06:00:00
1991,199106,ZEKE,1991-07-09 06:00:00,1991-07-10 18:00:00,1991-07-11 00:00:00,1991-07-14 12:00:00,1991-07-14 18:00:00,1991-07-15 00:00:00
1991,199107,AMY,1991-07-14 12:00:00,1991-07-16 06:00:00,1991-07-16 12:00:00,1991-07-20 06:00:00,1991-07-20 12:00:00,1991-07-20 18:00:00
1991,199108,BRENDAN,1991-07-19 06:00:00,1991-07-21 06:00:00,1991-07-21 12:00:00,1991-07-24 12:00:00,1991-07-24 18:00:00,1991-07-25 06:00:00
1991,199109,CAITLIN,1991-07-21 18:00:00,1991-07-24 00:00:00,1991-07-24 06:00:00,1991-07-30 12:00:00,,
1991,199110,ELLIE,1991-08-10 00:00:00,1991-08-11 00:00:00,1991-08-11 06:00:00,1991-08-18 12:00:00,1991-08-18 18:00:00,1991-08-19 06:00:00
1991,199111,FRED,1991-08-11 06:00:00,1991-08-13 06:00:00,1991-08-13 12:00:00,1991-08-18 06:00:00,1991-08-18 12:00:00,1991-08-18 12:00:00
1991,199112,GLADYS,1991-08-15 00:00:00,1991-08-16 00:00:00,1991-08-16 06:00:00,1991-08-24 00:00:00,1991-08-24 06:00:00,1991-08-24 18:00:00
1991,199113,NO-NAME,1991-08-26 00:00:00,1991-08-27 21:00:00,1991-08-28 00:00:00,1991-08-29 03:00:00,1991-08-29 06:00:00,1991-08-31 00:00:00
1991,199114,HARRY,1991-08-28 18:00:00,1991-08-30 00:00:00,1991-08-30 03:00:00,1991-08-31 12:00:00,1991-08-31 18:00:00,1991-09-02 12:00:00
1991,199115,IVY,1991-09-02 06:00:00,1991-09-02 18:00:00,1991-09-03 00:00:00,1991-09-10 18:00:00,1991-09-11 00:00:00,1991-09-12 06:00:00
1991,199116,JOEL,1991-09-03 12:00:00,1991-09-05 03:00:00,1991-09-05 06:00:00,1991-09-07 12:00:00,1991-09-07 18:00:00,1991-09-08 12:00:00
1991,199117,KINNA,1991-09-10 00:00:00,1991-09-11 06:00:00,1991-09-11 12:00:00,1991-09-14 12:00:00,1991-09-14 18:00:00,1991-09-16 18:00:00
1991,199118,LUKE,1991-09-14 00:00:00,1991-09-15 12:00:00,1991-09-15 18:00:00,1991-09-20 00:00:00,1991-09-20 06:00:00,1991-09-21 18:00:00
1991,199119,MIREILLE,1991-09-13 00:00:00,1991-09-16 00:00:00,1991-09-16 06:00:00,1991-09-28 06:00:00,1991-09-28 12:00:00,1991-10-01 00:00:00
1991,199120,NAT,1991-09-14 00:00:00,1991-09-16 06:00:00,1991-09-16 12:00:00,1991-10-02 00:00:00,1991-10-02 06:00:00,1991-10-03 06:00:00
1991,199121,ORCHID,1991-10-03 00:00:00,1991-10-04 00:00:00,1991-10-04 06:00:00,1991-10-14 03:00:00,1991-10-14 06:00:00,1991-10-15 18:00:00
1991,199122,PAT,1991-10-04 06:00:00,1991-10-05 18:00:00,1991-10-06 00:00:00,1991-10-13 12:00:00,1991-10-13 18:00:00,1991-10-14 06:00:00
1991,199123,RUTH,1991-10-19 12:00:00,1991-10-21 06:00:00,1991-10-21 12:00:00,1991-10-31 00:00:00,1991-10-31 06:00:00,1991-11-03 00:00:00
1991,199124,SETH,1991-11-01 00:00:00,1991-11-01 12:00:00,1991-11-01 18:00:00,1991-11-14 00:00:00,1991-11-14 06:00:00,1991-11-15 06:00:00
1991,199125,THELMA,1991-11-01 00:00:00,1991-11-04 00:00:00,1991-11-04 06:00:00,1991-11-07 06:00:00,1991-11-07 12:00:00,1991-11-08 12:00:00
1991,199126,VERNE,1991-11-05 06:00:00,1991-11-07 12:00:00,1991-11-07 18:00:00,1991-11-12 12:00:00,1991-11-12 18:00:00,1991-11-13 18:00:00
1991,199127,WILDA,1991-11-14 06:00:00,1991-11-15 06:00:00,1991-11-15 12:00:00,1991-11-19 18:00:00,1991-11-20 00:00:00,1991-11-20 00:00:00
1991,199128,YURI,1991-11-22 00:00:00,1991-11-23 06:00:00,1991-11-23 12:00:00,1991-12-01 18:00:00,1991-12-02 00:00:00,1991-12-03 12:00:00
1991,199129,ZELDA,1991-11-27 06:00:00,1991-11-29 03:00:00,1991-11-29 06:00:00,1991-12-03 18:00:00,1991-12-04 00:00:00,1991-12-07 00:00:00
1992,199201,AXEL,1992-01-04 12:00:00,1992-01-06 00:00:00,1992-01-06 06:00:00,1992-01-13 06:00:00,1992-01-13 12:00:00,1992-01-15 18:00:00
1992,199202,EKEKA,1992-02-03 12:00:00,1992-02-03 18:00:00,1992-02-04 00:00:00,1992-02-04 18:00:00,1992-02-05 00:00:00,1992-02-08 06:00:00
1992,199203,BOBBIE,1992-06-23 12:00:00,1992-06-24 03:00:00,1992-06-24 06:00:00,1992-06-30 21:00:00,1992-07-01 00:00:00,1992-07-03 12:00:00
1992,199204,CHUCK,1992-06-24 00:00:00,1992-06-25 00:00:00,1992-06-25 06:00:00,1992-06-30 00:00:00,1992-06-30 06:00:00,1992-07-02 00:00:00
1992,199205,ELI,1992-07-08 00:00:00,1992-07-10 00:00:00,1992-07-10 06:00:00,1992-07-14 00:00:00,1992-07-14 06:00:00,1992-07-14 18:00:00
1992,199206,FAYE,1992-07-15 00:00:00,1992-07-17 06:00:00,1992-07-17 12:00:00,1992-07-18 12:00:00,,
1992,199207,GARY,1992-07-17 06:00:00,1992-07-21 00:00:00,1992-07-21 06:00:00,1992-07-23 12:00:00,1992-07-23 18:00:00,1992-07-24 18:00:00
1992,199208,HELEN,1992-07-26 00:00:00,1992-07-26 12:00:00,1992-07-26 18:00:00,1992-07-28 00:00:00,1992-07-28 06:00:00,1992-07-29 18:00:00
1992,199209,IRVING,1992-07-31 00:00:00,1992-08-02 00:00:00,1992-08-02 03:00:00,1992-08-04 12:00:00,1992-08-04 18:00:00,1992-08-05 12:00:00
1992,199210,JANIS,1992-08-03 00:00:00,1992-08-03 18:00:00,1992-08-04 00:00:00,1992-08-09 03:00:00,1992-08-09 06:00:00,1992-08-13 12:00:00
1992,199211,KENT,1992-08-05 06:00:00,1992-08-06 06:00:00,1992-08-06 12:00:00,1992-08-19 06:00:00,1992-08-19 12:00:00,1992-08-19 12:00:00
1992,199212,MARK,1992-08-15 06:00:00,1992-08-16 00:00:00,1992-08-16 06:00:00,1992-08-19 06:00:00,1992-08-19 12:00:00,1992-08-20 00:00:00
1992,199213,NINA,1992-08-17 06:00:00,1992-08-19 12:00:00,1992-08-19 18:00:00,1992-08-21 18:00:00,1992-08-22 00:00:00,1992-08-22 06:00:00
1992,199214,LOIS,1992-08-14 06:00:00,1992-08-19 06:00:00,1992-08-19 12:00:00,1992-08-21 00:00:00,1992-08-21 06:00:00,1992-08-25 18:00:00
1992,199215,OMAR,1992-08-23 18:00:00,1992-08-26 00:00:00,1992-08-26 06:00:00,1992-09-05 12:00:00,1992-09-05 18:00:00,1992-09-09 00:00:00
1992,199216,POLLY,1992-08-27 00:00:00,1992-08-27 18:00:00,1992-08-28 00:00:00,1992-08-31 12:00:00,1992-08-31 18:00:00,1992-09-04 12:00:00
1992,199217,RYAN,1992-08-31 18:00:00,1992-09-02 00:00:00,1992-09-02 06:00:00,1992-09-12 00:00:00,1992-09-12 06:00:00,1992-09-13 12:00:00
1992,199218,SIBYL,1992-09-04 06:00:00,1992-09-08 00:00:00,1992-09-08 06:00:00,1992-09-15 18:00:00,1992-09-16 00:00:00,1992-09-19 00:00:00
1992,199219,TED,1992-09-17 18:00:00,1992-09-19 06:00:00,1992-09-19 12:00:00,1992-09-24 15:00:00,1992-09-24 18:00:00,1992-09-27 12:00:00
1992,199220,VAL,1992-09-24 06:00:00,1992-09-25 06:00:00,1992-09-25 12:00:00,1992-09-27 18:00:00,1992-09-28 00:00:00,1992-09-30 06:00:00
1992,199221,WARD,1992-09-26 18:00:00,1992-09-27 00:00:00,1992-09-27 06:00:00,1992-10-07 00:00:00,1992-10-07 06:00:00,1992-10-07 18:00:00
1992,199222,YVETTE,1992-10-07 00:00:00,1992-10-08 12:00:00,1992-10-08 18:00:00,1992-10-18 00:00:00,1992-10-18 06:00:00,1992-10-18 18:00:00
1992,199223,ZACK,1992-10-08 18:00:00,1992-10-13 18:00:00,1992-10-14 00:00:00,1992-10-15 06:00:00,1992-10-15 12:00:00,1992-10-16 06:00:00
1992,199224,ANGELA,1992-10-15 00:00:00,1992-10-17 06:00:00,1992-10-17 12:00:00,1992-10-29 06:00:00,1992-10-29 12:00:00,1992-10-30 12:00:00
1992,199225,BRIAN,1992-10-17 00:00:00,1992-10-17 18:00:00,1992-10-18 00:00:00,1992-10-25 06:00:00,,
1992,199226,COLLEEN,1992-10-17 18:00:00,1992-10-18 18:00:00,1992-10-19 00:00:00,1992-10-28 18:00:00,1992-10-29 00:00:00,1992-10-29 12:00:00
1992,199227,DAN,1992-10-25 00:00:00,1992-10-25 12:00:00,1992-10-25 18:00:00,1992-11-04 00:00:00,1992-11-04 06:00:00,1992-11-05 00:00:00
1992,199228,ELSIE,1992-10-29 06:00:00,1992-10-30 00:00:00,1992-10-30 06:00:00,1992-11-07 18:00:00,1992-11-08 00:00:00,1992-11-09 06:00:00
1992,199229,FORREST,1992-11-12 18:00:00,1992-11-13 03:00:00,1992-11-13 06:00:00,1992-11-15 12:00:00,1992-11-15 18:00:00,1992-11-15 18:00:00
1992,199230,GAY,1992-11-14 18:00:00,1992-11-15 18:00:00,1992-11-16 00:00:00,1992-11-30 00:00:00,1992-11-30 03:00:00,1992-12-04 00:00:00
1992,199231,HUNT,1992-11-15 06:00:00,1992-11-17 00:00:00,1992-11-17 06:00:00,1992-11-21 21:00:00,1992-11-22 00:00:00,1992-11-22 18:00:00
1993,199301,IRMA,1993-03-09 12:00:00,1993-03-13 06:00:00,1993-03-13 12:00:00,1993-03-17 12:00:00,1993-03-17 18:00:00,1993-03-19 00:00:00
1993,199302,KORYN,1993-06-15 18:00:00,1993-06-21 12:00:00,1993-06-21 18:00:00,1993-06-28 12:00:00,1993-06-28 18:00:00,1993-06-29 06:00:00
1993,199303,LEWIS,1993-07-07 00:00:00,1993-07-08 09:00:00,1993-07-08 12:00:00,1993-07-12 12:00:00,1993-07-12 18:00:00,1993-07-13 06:00:00
1993,199304,NATHAN,1993-07-19 06:00:00,1993-07-20 00:00:00,1993-07-20 06:00:00,1993-07-25 03:00:00,1993-07-25 06:00:00,1993-07-27 00:00:00
1993,199305,OFELIA,1993-07-24 18:00:00,1993-07-25 18:00:00,1993-07-26 00:00:00,1993-07-27 18:00:00,1993-07-28 00:00:00,1993-07-29 06:00:00
1993,199306,PERCY,1993-07-27 06:00:00,1993-07-28 06:00:00,1993-07-28 09:00:00,1993-07-30 12:00:00,1993-07-30 18:00:00,1993-08-01 00:00:00
1993,199307,ROBYN,1993-08-01 06:00:00,1993-08-02 06:00:00,1993-08-02 12:00:00,1993-08-11 09:00:00,1993-08-11 12:00:00,1993-08-14 12:00:00
1993,199308,STEVE,1993-08-05 18:00:00,1993-08-08 00:00:00,1993-08-08 06:00:00,1993-08-12 06:00:00,1993-08-12 12:00:00,1993-08-14 00:00:00
1993,199309,TASHA,1993-08-13 18:00:00,1993-08-17 00:00:00,1993-08-17 06:00:00,1993-08-22 06:00:00,1993-08-22 12:00:00,1993-08-22 12:00:00
1993,199310,KEONI,1993-08-19 12:00:00,1993-08-19 18:00:00,1993-08-20 00:00:00,1993-08-28 06:00:00,1993-08-28 12:00:00,1993-09-03 00:00:00
1993,199311,VERNON,1993-08-21 12:00:00,1993-08-22 06:00:00,1993-08-22 12:00:00,1993-08-28 06:00:00,1993-08-28 12:00:00,1993-08-30 18:00:00
1993,199312,WINONA,1993-08-22 06:00:00,1993-08-23 12:00:00,1993-08-23 18:00:00,1993-08-29 12:00:00,1993-08-29 18:00:00,1993-08-29 18:00:00
1993,199313,YANCY,1993-08-29 00:00:00,1993-08-30 00:00:00,1993-08-30 06:00:00,1993-09-04 12:00:00,1993-09-04 18:00:00,1993-09-07 12:00:00
1993,199314,ZOLA,1993-09-05 00:00:00,1993-09-06 18:00:00,1993-09-07 00:00:00,1993-09-09 06:00:00,1993-09-09 12:00:00,1993-09-14 06:00:00
1993,199315,ABE,1993-09-09 00:00:00,1993-09-10 00:00:00,1993-09-10 06:00:00,1993-09-14 12:00:00,1993-09-14 18:00:00,1993-09-15 06:00:00
1993,199316,BECKY,1993-09-13 06:00:00,1993-09-15 12:00:00,1993-09-15 18:00:00,1993-09-18 00:00:00,1993-09-18 06:00:00,1993-09-18 18:00:00
1993,199317,CECIL,1993-09-22 18:00:00,1993-09-23 18:00:00,1993-09-24 00:00:00,1993-09-28 00:00:00,1993-09-28 06:00:00,1993-09-29 06:00:00
1993,199318,DOT,1993-09-19 18:00:00,1993-09-24 12:00:00,1993-09-24 18:00:00,1993-09-27 00:00:00,1993-09-27 06:00:00,1993-09-27 06:00:00
1993,199319,ED,1993-09-30 00:00:00,1993-09-30 18:00:00,1993-10-01 00:00:00,1993-10-08 12:00:00,1993-10-08 18:00:00,1993-10-09 00:00:00
1993,199320,FLO,1993-10-01 00:00:00,1993-10-02 00:00:00,1993-10-02 06:00:00,1993-10-08 18:00:00,1993-10-09 00:00:00,1993-10-11 06:00:00
1993,199321,GENE,1993-10-07 06:00:00,1993-10-08 18:00:00,1993-10-09 00:00:00,1993-10-09 18:00:00,1993-10-10 00:00:00,1993-10-14 06:00:00
1993,199322,HATTIE,1993-10-19 12:00:00,1993-10-22 06:00:00,1993-10-22 12:00:00,1993-10-25 12:00:00,1993-10-25 18:00:00,1993-10-26 12:00:00
1993,199323,IRA,1993-10-27 12:00:00,1993-10-28 06:00:00,1993-10-28 12:00:00,1993-11-04 18:00:00,1993-11-05 00:00:00,1993-11-05 00:00:00
1993,199324,JEANA,1993-11-05 00:00:00,1993-11-09 00:00:00,1993-11-09 06:00:00,1993-11-12 03:00:00,1993-11-12 06:00:00,1993-11-13 18:00:00
1993,199325,KYLE,1993-11-17 12:00:00,1993-11-19 18:00:00,1993-11-20 00:00:00,1993-11-24 03:00:00,1993-11-24 06:00:00,1993-11-24 06:00:00
1993,199326,LOLA,1993-12-01 06:00:00,1993-12-02 18:00:00,1993-12-03 00:00:00,1993-12-09 12:00:00,1993-12-09 18:00:00,1993-12-09 18:00:00
1993,199327,MANNY,1993-12-03 00:00:00,1993-12-05 00:00:00,1993-12-05 06:00:00,1993-12-14 06:00:00,1993-12-14 12:00:00,1993-12-16 00:00:00
1993,199328,NELL,1993-12-20 18:00:00,1993-12-25 00:00:00,1993-12-25 06:00:00,1993-12-28 12:00:00,1993-12-28 18:00:00,1994-01-01 06:00:00
1994,199401,OWEN,1994-03-31 12:00:00,1994-04-01 00:00:00,1994-04-01 06:00:00,1994-04-09 00:00:00,1994-04-09 06:00:00,1994-04-09 06:00:00
1994,199402,PAGE,1994-05-11 18:00:00,1994-05-13 00:00:00,1994-05-13 06:00:00,1994-05-18 00:00:00,1994-05-18 06:00:00,1994-05-19 18:00:00
1994,199403,RUSS,1994-06-03 06:00:00,1994-06-04 18:00:00,1994-06-05 00:00:00,1994-06-09 00:00:00,1994-06-09 06:00:00,1994-06-12 00:00:00
1994,199404,SHARON,1994-06-21 00:00:00,1994-06-23 18:00:00,1994-06-24 00:00:00,1994-06-25 06:00:00,1994-06-25 12:00:00,1994-06-25 12:00:00
1994,199405,TIM,1994-07-07 00:00:00,1994-07-08 00:00:00,1994-07-08 06:00:00,1994-07-11 18:00:00,1994-07-12 00:00:00,1994-07-12 00:00:00
1994,199406,VANESSA,1994-07-09 00:00:00,1994-07-09 06:00:00,1994-07-09 12:00:00,1994-07-11 12:00:00,,
1994,199407,WALT,1994-07-14 00:00:00,1994-07-16 12:00:00,1994-07-16 18:00:00,1994-07-25 21:00:00,1994-07-26 00:00:00,1994-07-28 12:00:00
1994,199408,ZEKE,1994-07-17 06:00:00,1994-07-18 00:00:00,1994-07-18 06:00:00,1994-07-24 18:00:00,1994-07-25 00:00:00,1994-07-25 18:00:00
1994,199409,YUNYA,1994-07-17 06:00:00,1994-07-18 06:00:00,1994-07-18 12:00:00,1994-07-19 18:00:00,1994-07-20 00:00:00,1994-07-21 18:00:00
1994,199410,AMY,1994-07-25 00:00:00,1994-07-29 00:00:00,1994-07-29 06:00:00,1994-07-31 00:00:00,1994-07-31 06:00:00,1994-08-01 06:00:00
1994,199411,BRENDAN,1994-07-25 12:00:00,1994-07-29 06:00:00,1994-07-29 12:00:00,1994-08-02 18:00:00,1994-08-03 00:00:00,1994-08-03 12:00:00
1994,199412,CAITLIN,1994-08-01 06:00:00,1994-08-02 12:00:00,1994-08-02 18:00:00,1994-08-04 12:00:00,1994-08-04 18:00:00,1994-08-06 00:00:00
1994,199413,DOUG,1994-08-01 06:00:00,1994-08-02 18:00:00,1994-08-03 00:00:00,1994-08-12 12:00:00,1994-08-12 18:00:00,1994-08-13 00:00:00
1994,199414,ELLIE,1994-08-06 00:00:00,1994-08-08 06:00:00,1994-08-08 12:00:00,1994-08-16 12:00:00,1994-08-16 18:00:00,1994-08-19 18:00:00
1994,199415,LI,1994-08-12 18:00:00,1994-08-13 00:00:00,1994-08-13 06:00:00,1994-08-14 12:00:00,1994-08-14 18:00:00,1994-08-17 18:00:00
1994,199416,FRED,1994-08-14 00:00:00,1994-08-15 00:00:00,1994-08-15 06:00:00,1994-08-22 06:00:00,1994-08-22 12:00:00,1994-08-26 12:00:00
1994,199417,GLADYS,1994-08-20 12:00:00,1994-08-24 12:00:00,1994-08-24 18:00:00,1994-09-02 00:00:00,1994-09-02 06:00:00,1994-09-04 00:00:00
1994,199418,HARRY,1994-08-24 00:00:00,1994-08-26 00:00:00,1994-08-26 06:00:00,1994-08-29 06:00:00,1994-08-29 12:00:00,1994-08-29 12:00:00
1994,199419,IVY,1994-08-27 12:00:00,1994-08-28 06:00:00,1994-08-28 12:00:00,1994-09-04 12:00:00,1994-09-04 18:00:00,1994-09-05 06:00:00
1994,199420,JOHN,1994-08-28 06:00:00,1994-08-28 12:00:00,1994-08-28 18:00:00,1994-09-08 18:00:00,,
1994,199421,KINNA,1994-09-05 06:00:00,1994-09-06 00:00:00,1994-09-06 06:00:00,1994-09-12 06:00:00,1994-09-12 12:00:00,1994-09-13 00:00:00
1994,199422,JOEL,1994-09-03 06:00:00,1994-09-05 18:00:00,1994-09-06 00:00:00,1994-09-07 18:00:00,1994-09-08 00:00:00,1994-09-08 18:00:00
1994,199423,LUKE,1994-09-07 12:00:00,1994-09-08 06:00:00,1994-09-08 12:00:00,1994-09-13 12:00:00,1994-09-13 18:00:00,1994-09-14 12:00:00
1994,199424,MELISSA,1994-09-11 06:00:00,1994-09-11 18:00:00,1994-09-12 00:00:00,1994-09-19 18:00:00,1994-09-20 00:00:00,1994-09-21 18:00:00
1994,199425,NAT,1994-09-15 00:00:00,1994-09-17 18:00:00,1994-09-18 00:00:00,1994-09-21 12:00:00,1994-09-21 18:00:00,1994-09-22 00:00:00
1994,199426,ORCHID,1994-09-17 12:00:00,1994-09-18 18:00:00,1994-09-19 00:00:00,1994-09-30 06:00:00,1994-09-30 12:00:00,1994-10-02 12:00:00
1994,199427,PAT,1994-09-21 00:00:00,1994-09-21 18:00:00,1994-09-22 00:00:00,1994-09-28 18:00:00,1994-09-29 00:00:00,1994-09-30 12:00:00
1994,199428,RUTH,1994-09-23 18:00:00,1994-09-25 06:00:00,1994-09-25 12:00:00,1994-09-26 09:00:00,,
1994,199429,SETH,1994-10-02 12:00:00,1994-10-03 06:00:00,1994-10-03 12:00:00,1994-10-12 03:00:00,1994-10-12 06:00:00,1994-10-16 18:00:00
1994,199430,TERESA,1994-10-16 00:00:00,1994-10-17 12:00:00,1994-10-17 18:00:00,1994-10-26 12:00:00,1994-10-26 18:00:00,1994-10-26 18:00:00
1994,199431,VERNE,1994-10-15 12:00:00,1994-10-18 00:00:00,1994-10-18 06:00:00,1994-11-01 12:00:00,1994-11-01 18:00:00,1994-11-04 00:00:00
1994,199432,WILDA,1994-10-20 00:00:00,1994-10-20 12:00:00,1994-10-20 18:00:00,1994-11-01 06:00:00,1994-11-01 12:00:00,1994-11-02 00:00:00
1994,199433,YURI,1994-10-22 12:00:00,1994-10-23 12:00:00,1994-10-23 18:00:00,1994-10-25 06:00:00,1994-10-25 12:00:00,1994-10-27 00:00:00
1994,199434,ZELDA,1994-10-26 00:00:00,1994-10-31 12:00:00,1994-10-31 18:00:00,1994-11-08 00:00:00,1994-11-08 06:00:00,1994-11-09 06:00:00
1994,199435,AXEL,1994-12-15 18:00:00,1994-12-17 00:00:00,1994-12-17 06:00:00,1994-12-24 18:00:00,1994-12-25 00:00:00,1994-12-27 06:00:00
1994,199436,BOBBIE,1994-12-18 06:00:00,1994-12-19 12:00:00,1994-12-19 18:00:00,1994-12-25 00:00:00,1994-12-25 06:00:00,1994-12-29 12:00:00
1995,199501,CHUCK,1995-04-27 18:00:00,1995-04-29 00:00:00,1995-04-29 06:00:00,1995-05-01 00:00:00,1995-05-01 06:00:00,1995-05-04 00:00:00
1995,199502,DEANNA,1995-06-01 00:00:00,1995-06-03 00:00:00,1995-06-03 06:00:00,1995-06-08 06:00:00,1995-06-08 12:00:00,1995-06-12 12:00:00
1995,199503,FAYE,1995-07-16 06:00:00,1995-07-17 12:00:00,1995-07-17 18:00:00,1995-07-24 12:00:00,1995-07-24 18:00:00,1995-07-25 00:00:00
1995,199504,GARY,1995-07-28 00:00:00,1995-07-29 12:00:00,1995-07-29 18:00:00,1995-07-31 18:00:00,1995-08-01 00:00:00,1995-08-02 18:00:00
1995,199505,HELEN,1995-08-07 06:00:00,1995-08-09 06:00:00,1995-08-09 12:00:00,1995-08-12 18:00:00,1995-08-13 00:00:00,1995-08-13 00:00:00
1995,199506,IRVING,1995-08-17 00:00:00,1995-08-17 18:00:00,1995-08-18 00:00:00,1995-08-20 00:00:00,1995-08-20 06:00:00,1995-08-20 06:00:00
1995,199507,JANIS,1995-08-20 18:00:00,1995-08-21 18:00:00,1995-08-22 00:00:00,1995-08-26 00:00:00,1995-08-26 06:00:00,1995-08-28 18:00:00
1995,199508,KENT,1995-08-24 12:00:00,1995-08-26 06:00:00,1995-08-26 12:00:00,1995-09-01 00:00:00,,
1995,199509,LOIS,1995-08-24 06:00:00,1995-08-26 06:00:00,1995-08-26 12:00:00,1995-08-30 12:00:00,,
1995,199510,MARK,1995-08-29 18:00:00,1995-08-30 18:00:00,1995-08-31 00:00:00,1995-09-02 12:00:00,1995-09-02 18:00:00,1995-09-03 00:00:00
1995,199511,NINA,1995-09-02 12:00:00,1995-09-04 12:00:00,1995-09-04 18:00:00,1995-09-07 18:00:00,,
1995,199512,OSCAR,1995-09-12 00:00:00,1995-09-12 18:00:00,1995-09-13 00:00:00,1995-09-17 18:00:00,1995-09-18 00:00:00,1995-09-19 06:00:00
1995,199513,POLLY,1995-09-14 00:00:00,1995-09-15 00:00:00,1995-09-15 06:00:00,1995-09-21 18:00:00,1995-09-22 00:00:00,1995-09-24 00:00:00
1995,199514,RYAN,1995-09-15 00:00:00,1995-09-16 06:00:00,1995-09-16 12:00:00,1995-09-24 09:00:00,1995-09-24 12:00:00,1995-09-25 18:00:00
1995,199515,SIBYL,1995-09-27 06:00:00,1995-09-28 12:00:00,1995-09-28 18:00:00,1995-10-03 18:00:00,1995-10-04 00:00:00,1995-10-04 12:00:00
1995,199516,TED,1995-10-07 00:00:00,1995-10-10 18:00:00,1995-10-11 00:00:00,1995-10-13 12:00:00,1995-10-13 18:00:00,1995-10-14 12:00:00
1995,199517,VAL,1995-10-08 06:00:00,1995-10-11 00:00:00,1995-10-11 06:00:00,1995-10-13 12:00:00,1995-10-13 18:00:00,1995-10-14 18:00:00
1995,199518,WARD,1995-10-16 06:00:00,1995-10-17 00:00:00,1995-10-17 06:00:00,1995-10-22 12:00:00,1995-10-22 18:00:00,1995-10-24 06:00:00
1995,199519,YVETTE,1995-10-22 18:00:00,1995-10-25 00:00:00,1995-10-25 06:00:00,1995-10-26 12:00:00,1995-10-26 18:00:00,1995-10-27 00:00:00
1995,199520,ANGELA,1995-10-25 18:00:00,1995-10-26 18:00:00,1995-10-27 00:00:00,1995-11-06 12:00:00,1995-11-06 18:00:00,1995-11-07 12:00:00
1995,199521,ZACK,1995-10-25 00:00:00,1995-10-27 00:00:00,1995-10-27 06:00:00,1995-11-01 18:00:00,1995-11-02 00:00:00,1995-11-02 00:00:00
1995,199522,BRIAN,1995-10-31 00:00:00,1995-11-02 06:00:00,1995-11-02 12:00:00,1995-11-04 00:00:00,1995-11-04 06:00:00,1995-11-05 12:00:00
1995,199523,DAN,1995-12-24 06:00:00,1995-12-26 00:00:00,1995-12-26 06:00:00,1995-12-31 06:00:00,1995-12-31 12:00:00,1996-01-03 06:00:00
1996,199601,NO-NAME,1996-02-27 00:00:00,1996-02-29 00:00:00,1996-02-29 06:00:00,1996-03-01 00:00:00,1996-03-01 06:00:00,1996-03-01 18:00:00
1996,199602,ANN,1996-04-01 12:00:00,1996-04-05 18:00:00,1996-04-06 00:00:00,1996-04-08 00:00:00,1996-04-08 06:00:00,1996-04-10 06:00:00
1996,199603,BART,1996-05-08 18:00:00,1996-05-10 06:00:00,1996-05-10 12:00:00,1996-05-19 00:00:00,1996-05-19 06:00:00,1996-05-20 12:00:00
1996,199604,CAM,1996-05-18 06:00:00,1996-05-20 12:00:00,1996-05-20 18:00:00,1996-05-23 18:00:00,1996-05-24 00:00:00,1996-05-26 00:00:00
1996,199605,DAN,1996-07-05 00:00:00,1996-07-06 12:00:00,1996-07-06 18:00:00,1996-07-12 06:00:00,1996-07-12 12:00:00,1996-07-17 18:00:00
1996,199606,EVE,1996-07-13 06:00:00,1996-07-14 06:00:00,1996-07-14 12:00:00,1996-07-19 06:00:00,1996-07-19 12:00:00,1996-07-27 06:00:00
1996,199607,FRANKIE,1996-07-20 06:00:00,1996-07-22 00:00:00,1996-07-22 06:00:00,1996-07-24 18:00:00,1996-07-25 00:00:00,1996-07-25 18:00:00
1996,199608,GLORIA,1996-07-21 06:00:00,1996-07-22 12:00:00,1996-07-22 18:00:00,1996-07-27 06:00:00,1996-07-27 12:00:00,1996-07-28 18:00:00
1996,199609,HERB,1996-07-23 00:00:00,1996-07-24 00:00:00,1996-07-24 06:00:00,1996-08-02 06:00:00,1996-08-02 12:00:00,1996-08-04 12:00:00
1996,199610,JOY,1996-07-30 00:00:00,1996-07-31 18:00:00,1996-08-01 00:00:00,1996-08-04 12:00:00,1996-08-04 18:00:00,1996-08-06 12:00:00
